%time,field.left_wheels,field.right_wheels
1556907173465032730,-4.5,-4.5
1556907173537037237,-4.625,-4.625
1556907173609432436,-4.75,-4.75
1556907173681038313,-4.875,-4.875
1556907173753043066,-5.0,-5.0
1556907173825262663,-5.125,-5.125
1556907173897103172,-5.25,-5.25
1556907173969053909,-5.375,-5.375
1556907174041077567,-5.5,-5.5
1556907174113047014,-5.625,-5.625
1556907174185066603,-5.75,-5.75
1556907174257068373,-5.875,-5.875
1556907174329051480,-6.0,-6.0
1556907174401108396,-6.125,-6.125
1556907174473089063,-6.25,-6.25
1556907174545465402,-6.375,-6.375
1556907174617086191,-6.5,-6.5
1556907174689108051,-6.625,-6.625
1556907174761313951,-6.75,-6.75
1556907174833080608,-6.875,-6.875
1556907174905094781,-7.0,-7.0
1556907174977100651,-7.125,-7.125
1556907175049108573,-7.25,-7.25
1556907175121108959,-7.375,-7.375
1556907175193115782,-7.5,-7.5
1556907175265107159,-7.625,-7.625
1556907175337138243,-7.75,-7.75
1556907175409127566,-7.875,-7.875
1556907175481524297,-8.0,-8.0
1556907175553125216,-8.125,-8.125
1556907175625130250,-8.25,-8.25
1556907175697350898,-8.375,-8.375
1556907175769134256,-8.5,-8.5
1556907175841140375,-8.625,-8.625
1556907175913147719,-8.75,-8.75
1556907175989158695,-8.875,-8.875
1556907176061258603,-9.0,-9.0
1556907176133250599,-9.125,-9.125
1556907176205158410,-9.25,-9.25
1556907176277164049,-9.375,-9.375
1556907176349165775,-9.5,-9.5
1556907176421282626,-9.625,-9.625
1556907176493173393,-9.75,-9.75
1556907176565177841,-9.875,-9.875
1556907176637221686,-10.0,-10.0
1556907176709177366,-9.875,-9.875
1556907176781250237,-9.75,-9.75
1556907176853310056,-9.625,-9.625
1556907176925185518,-9.5,-9.5
1556907176997306745,-9.375,-9.375
1556907177069273475,-9.25,-9.25
1556907177141215164,-9.125,-9.125
1556907177213303076,-9.0,-9.0
1556907177285208015,-8.875,-8.875
1556907177357337353,-8.75,-8.75
1556907177429212039,-8.625,-8.625
1556907177501218773,-8.5,-8.5
1556907177573225938,-8.375,-8.375
1556907177645243949,-8.25,-8.25
1556907177717306552,-8.125,-8.125
1556907177789350233,-8.0,-8.0
1556907177861226773,-7.875,-7.875
1556907177933364230,-7.75,-7.75
1556907178005315033,-7.625,-7.625
1556907178077247582,-7.5,-7.5
1556907178149273955,-7.375,-7.375
1556907178221260047,-7.25,-7.25
1556907178293378691,-7.125,-7.125
1556907178365258077,-7.0,-7.0
1556907178437345979,-6.875,-6.875
1556907178509269579,-6.75,-6.75
1556907178581269582,-6.625,-6.625
1556907178653380452,-6.5,-6.5
1556907178725397470,-6.375,-6.375
1556907178797281209,-6.25,-6.25
1556907178869395067,-6.125,-6.125
1556907178941366956,-6.0,-6.0
1556907179013277085,-5.875,-5.875
1556907179085298104,-5.75,-5.75
1556907179157331498,-5.625,-5.625
1556907179229430515,-5.5,-5.5
1556907179301299897,-5.375,-5.375
1556907179373314899,-5.25,-5.25
1556907179445316910,-5.125,-5.125
1556907179517308124,-5.0,-5.0
1556907179589395455,-4.875,-4.875
1556907179661481988,-4.75,-4.75
1556907179733319638,-4.625,-4.625
1556907179805436392,-4.5,-4.5
1556907179877404939,-4.375,-4.375
1556907179949322294,-4.25,-4.25
1556907180021335694,-4.125,-4.125
1556907180093357594,-4.0,-4.0
1556907180165603975,-3.875,-3.875
1556907180237346073,-3.75,-3.75
1556907180309355579,-3.625,-3.625
1556907180381365131,-3.5,-3.5
1556907180453356324,-3.375,-3.375
1556907180525445233,-3.25,-3.25
1556907180597493096,-3.125,-3.125
1556907180669382901,-3.0,-3.0
1556907180741477900,-2.875,-2.875
1556907180813446909,-2.75,-2.75
1556907180885377624,-2.625,-2.625
1556907180957386817,-2.5,-2.5
1556907181029391032,-2.375,-2.375
1556907181101516866,-2.25,-2.25
1556907181173423128,-2.125,-2.125
1556907181245398029,-2.0,-2.0
1556907181317408600,-1.875,-1.875
1556907181389400649,-1.75,-1.75
1556907181461469603,-1.625,-1.625
1556907181533523341,-1.5,-1.5
1556907181605418126,-1.375,-1.375
1556907181677543281,-1.25,-1.25
1556907181749493268,-1.125,-1.125
1556907181821422571,-1.0,-1.0
1556907181893430329,-0.875,-0.875
1556907181969439642,-0.75,-0.75
1556907182041648618,-0.625,-0.625
1556907182113439691,-0.5,-0.5
1556907182185561643,-0.375,-0.375
1556907182257452204,-0.25,-0.25
1556907182329447196,-0.125,-0.125
1556907182401483576,0.0,0.0
1556907182473457633,0.125,0.125
1556907182545450478,0.25,0.25
1556907182617464282,0.375,0.375
1556907182689610368,0.5,0.5
1556907182761865839,0.625,0.625
1556907182833467602,0.75,0.75
1556907182905474087,0.875,0.875
1556907182977696635,1.0,1.0
1556907183049555653,1.125,1.125
1556907183121500036,1.25,1.25
1556907183193612058,1.375,1.375
1556907183265476003,1.5,1.5
1556907183337500479,1.625,1.625
1556907183409524360,1.75,1.75
1556907183481493410,1.875,1.875
1556907183553507861,2.0,2.0
1556907183625507279,2.125,2.125
1556907183698034627,2.25,2.25
1556907183769513621,2.375,2.375
1556907183841519113,2.5,2.5
1556907183913740536,2.625,2.625
1556907183985528531,2.75,2.75
1556907184057537185,2.875,2.875
1556907184129528410,3.0,3.0
1556907184201530432,3.125,3.125
1556907184273650480,3.25,3.25
1556907184345542253,3.375,3.375
1556907184417543315,3.5,3.5
1556907184489553624,3.625,3.625
1556907184561558354,3.75,3.75
1556907184633944318,3.875,3.875
1556907184705559737,4.0,4.0
1556907184777565500,4.125,4.125
1556907184849791246,4.25,4.25
1556907184921567237,4.375,4.375
1556907184993573312,4.5,4.5
1556907185065575277,4.625,4.625
1556907185137578925,4.75,4.75
1556907185209595542,4.875,4.875
1556907185281595535,5.0,5.0
1556907185353581916,5.125,5.125
1556907185425599119,5.25,5.25
1556907185497608635,5.375,5.375
1556907185569986639,5.5,5.5
1556907185641609855,5.625,5.625
1556907185713711809,5.75,5.75
1556907185785824383,5.875,5.875
1556907185857608586,6.0,6.0
1556907185929615631,6.125,6.125
1556907186001615797,6.25,6.25
1556907186073618561,6.375,6.375
1556907186145635202,6.5,6.5
1556907186217637327,6.625,6.625
1556907186289627601,6.75,6.75
1556907186361645039,6.875,6.875
1556907186433650336,7.0,7.0
1556907186506031919,7.125,7.125
1556907186577674847,7.25,7.25
1556907186649653136,7.375,7.375
1556907186721881772,7.5,7.5
1556907186793656412,7.625,7.625
1556907186865662893,7.75,7.75
1556907186937768007,7.875,7.875
1556907187009668968,8.0,8.0
1556907187081678033,8.125,8.125
1556907187153682940,8.25,8.25
1556907187225668229,8.375,8.375
1556907187297686509,8.5,8.5
1556907187369691093,8.625,8.625
1556907187442090321,8.75,8.75
1556907187513692552,8.875,8.875
1556907187585698351,9.0,9.0
1556907187657914230,9.125,9.125
1556907187729698311,9.25,9.25
1556907187801710235,9.375,9.375
1556907187873709634,9.5,9.5
1556907187947848337,9.625,9.625
1556907188021819527,9.75,9.75
1556907188093787855,9.875,9.875
1556907188165726766,10.0,10.0
1556907188237728016,9.875,9.875
1556907188309745427,9.75,9.75
1556907188381863263,9.625,9.625
1556907188453755716,9.5,9.5
1556907188525734626,9.375,9.375
1556907188597748801,9.25,9.25
1556907188669746016,9.125,9.125
1556907188741817236,9.0,9.0
1556907188813872473,8.875,8.875
1556907188885754686,8.75,8.75
1556907188961771394,8.625,8.625
1556907189033765827,8.5,8.5
1556907189106161583,8.375,8.375
1556907189177783365,8.25,8.25
1556907189249774051,8.125,8.125
1556907189321995104,8.0,8.0
1556907189393839467,7.875,7.875
1556907189465786181,7.75,7.75
1556907189537784788,7.625,7.625
1556907189609820009,7.5,7.5
1556907189681795144,7.375,7.375
1556907189753799811,7.25,7.25
1556907189825797578,7.125,7.125
1556907189901806965,7.0,7.0
1556907189977815012,6.875,6.875
1556907190050038796,6.75,6.75
1556907190121811212,6.625,6.625
1556907190193819577,6.5,6.5
1556907190265822854,6.375,6.375
1556907190337824584,6.25,6.25
1556907190409838339,6.125,6.125
1556907190481833413,6.0,6.0
1556907190553828293,5.875,5.875
1556907190629845387,5.75,5.75
1556907190701839970,5.625,5.625
1556907190773964587,5.5,5.5
1556907190845848301,5.375,5.375
1556907190917900900,5.25,5.25
1556907190989863743,5.125,5.125
1556907191061860043,5.0,5.0
1556907191137866797,4.875,4.875
1556907191209869719,4.75,4.75
1556907191281858119,4.625,4.625
1556907191357876254,4.5,4.5
1556907191433927874,4.375,4.375
1556907191506203131,4.25,4.25
1556907191577923786,4.125,4.125
1556907191649889417,4.0,4.0
1556907191721894816,3.875,3.875
1556907191793888883,3.75,3.75
1556907191870033495,3.625,3.625
1556907191945906162,3.5,3.5
1556907192017997621,3.375,3.375
1556907192093932054,3.25,3.25
1556907192169912460,3.125,3.125
1556907192241926841,3.0,3.0
1556907192313921023,2.875,2.875
1556907192390030856,2.75,2.75
1556907192465934077,2.625,2.625
1556907192538021059,2.5,2.5
1556907192609934888,2.375,2.375
1556907192685994578,2.25,2.25
1556907192758311399,2.125,2.125
1556907192829985773,2.0,2.0
1556907192905950687,1.875,1.875
1556907192977955525,1.75,1.75
1556907193049944070,1.625,1.625
1556907193121989780,1.5,1.5
1556907193198089663,1.375,1.375
1556907193269978331,1.25,1.25
1556907193350016437,1.125,1.125
1556907193425977405,1.0,1.0
1556907193502100087,0.875,0.875
1556907193574028832,0.75,0.75
1556907193649981790,0.625,0.625
1556907193725987795,0.5,0.5
1556907193797981060,0.375,0.375
1556907193874044467,0.25,0.25
1556907193954052210,0.125,0.125
1556907194030361366,0.0,0.0
1556907194101999275,-0.125,-0.125
1556907194182007274,-0.25,-0.25
1556907194262124042,-0.375,-0.375
1556907194334293834,-0.5,-0.5
1556907194410175867,-0.625,-0.625
1556907194486077979,-0.75,-0.75
1556907194558095205,-0.875,-0.875
1556907194634025178,-1.0,-1.0
1556907194710087238,-1.125,-1.125
1556907194786563517,-1.25,-1.25
1556907194862045720,-1.375,-1.375
1556907194938064310,-1.5,-1.5
1556907195018064892,-1.625,-1.625
1556907195094042449,-1.75,-1.75
1556907195170170942,-1.875,-1.875
1556907195246112261,-2.0,-2.0
1556907195318047459,-2.125,-2.125
1556907195394110351,-2.25,-2.25
1556907195470119118,-2.375,-2.375
1556907195550077233,-2.5,-2.5
1556907195626067503,-2.625,-2.625
1556907195706122553,-2.75,-2.75
1556907195782141593,-2.875,-2.875
1556907195862084698,-3.0,-3.0
1556907195938096956,-3.125,-3.125
1556907196014121720,-3.25,-3.25
1556907196090102818,-3.375,-3.375
1556907196162099189,-3.5,-3.5
