%time,field.left_wheels,field.right_wheels
1557359745550613038,1850.0,1850.0
1557359745650564034,1847.0,1847.0
1557359745750617451,1844.0,1844.0
1557359745850503070,1841.0,1841.0
1557359745950585419,1838.0,1838.0
1557359746050842695,1835.0,1835.0
1557359746150579802,1832.0,1832.0
1557359746250551224,1829.0,1829.0
1557359746350496656,1825.0,1825.0
1557359746450615342,1822.0,1822.0
1557359746550505998,1819.0,1819.0
1557359746650542632,1816.0,1816.0
1557359746750501800,1813.0,1813.0
1557359746850440867,1810.0,1810.0
1557359746950452435,1807.0,1807.0
1557359747050451660,1804.0,1804.0
1557359747150464332,1800.0,1800.0
1557359747250477564,1797.0,1797.0
1557359747350495860,1794.0,1794.0
1557359747450590365,1791.0,1791.0
1557359747550591094,1788.0,1788.0
1557359747650763341,1785.0,1785.0
1557359747750707383,1782.0,1782.0
1557359747850488000,1779.0,1779.0
1557359747950463613,1775.0,1775.0
1557359748050477303,1772.0,1772.0
1557359748150482246,1769.0,1769.0
1557359748250560336,1766.0,1766.0
1557359748350629803,1763.0,1763.0
1557359748450530128,1760.0,1760.0
1557359748550600597,1757.0,1757.0
1557359748650859034,1754.0,1754.0
1557359748750596675,1750.0,1750.0
1557359748850552887,1747.0,1747.0
1557359748950498821,1744.0,1744.0
1557359749050590899,1741.0,1741.0
1557359749150537853,1738.0,1738.0
1557359749250601493,1735.0,1735.0
1557359749350541212,1732.0,1732.0
1557359749450474072,1729.0,1729.0
1557359749550473179,1725.0,1725.0
1557359749650472819,1722.0,1722.0
1557359749750489053,1719.0,1719.0
1557359749850507998,1716.0,1716.0
1557359749950527915,1713.0,1713.0
1557359750050619386,1710.0,1710.0
1557359750150621692,1707.0,1707.0
1557359750250787031,1704.0,1704.0
1557359750350761005,1700.0,1700.0
1557359750450503555,1697.0,1697.0
1557359750550535208,1694.0,1694.0
1557359750650555919,1691.0,1691.0
1557359750750530424,1688.0,1688.0
1557359750850589781,1685.0,1685.0
1557359750950663708,1682.0,1682.0
1557359751050608562,1679.0,1679.0
1557359751150631920,1675.0,1675.0
1557359751250880690,1672.0,1672.0
1557359751350614962,1669.0,1669.0
1557359751450582611,1666.0,1666.0
1557359751550526709,1663.0,1663.0
1557359751650617932,1660.0,1660.0
1557359751750573905,1657.0,1657.0
