%time,field.left_wheels,field.right_wheels
1557326506281512743,5.0,5.0
1557326506381745545,5.0,5.0
1557326506482198341,5.0,5.0
1557326506581608990,5.0,5.0
1557326506681440735,5.0,5.0
1557326506781434120,5.0,5.0
1557326506881573236,5.0,5.0
1557326506981528585,5.0,5.0
1557326507081450279,5.0,5.0
1557326507181453950,5.0,5.0
1557326507281511240,5.0,5.0
1557326507381460495,5.0,5.0
1557326507481467149,5.0,5.0
1557326507581499653,5.0,5.0
1557326507681530921,5.0,5.0
1557326507781487445,5.0,5.0
1557326507881483680,5.0,5.0
1557326507981570706,5.0,5.0
1557326508081474345,5.0,5.0
1557326508181512329,5.0,5.0
1557326508281513248,5.0,5.0
1557326508381519349,5.0,5.0
1557326508481522037,5.0,5.0
1557326508581704742,5.0,5.0
1557326508681579131,5.0,5.0
1557326508781594202,5.0,5.0
1557326508881624614,5.0,5.0
1557326508981868796,5.0,5.0
1557326509082318268,5.0,5.0
1557326509181544775,5.0,5.0
1557326509281553148,5.0,5.0
1557326509381555829,5.0,5.0
1557326509481798853,5.0,5.0
1557326509581647489,5.0,5.0
1557326509681541592,5.0,5.0
1557326509781545496,5.0,5.0
1557326509881607258,-5.0,-5.0
1557326509981551992,-5.0,-5.0
1557326510081558573,-5.0,-5.0
1557326510181563860,-5.0,-5.0
1557326510281602563,-5.0,-5.0
1557326510381576486,-5.0,-5.0
1557326510481577164,-5.0,-5.0
1557326510581579465,-5.0,-5.0
1557326510681586904,-5.0,-5.0
1557326510781615263,-5.0,-5.0
1557326510881638859,-5.0,-5.0
1557326510981639777,-5.0,-5.0
1557326511081654826,-5.0,-5.0
1557326511181827731,-5.0,-5.0
1557326511281748441,-5.0,-5.0
1557326511381815891,-5.0,-5.0
1557326511481712484,-5.0,-5.0
1557326511581971855,-5.0,-5.0
1557326511682460086,-5.0,-5.0
1557326511781639807,-5.0,-5.0
1557326511881671984,-5.0,-5.0
1557326511981676555,-5.0,-5.0
1557326512081819833,-5.0,-5.0
1557326512181726506,-5.0,-5.0
1557326512281660638,-5.0,-5.0
1557326512381717341,-5.0,-5.0
1557326512481664567,-5.0,-5.0
1557326512581669642,-5.0,-5.0
1557326512681677611,-5.0,-5.0
1557326512781676883,-5.0,-5.0
1557326512881678668,-5.0,-5.0
1557326512981682340,-5.0,-5.0
1557326513081719304,-5.0,-5.0
1557326513181711961,-5.0,-5.0
1557326513281707584,-5.0,-5.0
1557326513381712355,-5.0,-5.0
1557326513481734209,-5.0,-5.0
1557326513581755399,-5.0,-5.0
1557326513681752816,-5.0,-5.0
1557326513781934527,-5.0,-5.0
1557326513881884268,-5.0,-5.0
1557326513981850294,-5.0,-5.0
1557326514081822823,-5.0,-5.0
1557326514182083354,-5.0,-5.0
1557326514282534654,-5.0,-5.0
1557326514381752916,-5.0,-5.0
1557326514481782883,-5.0,-5.0
1557326514581765364,-5.0,-5.0
1557326514681928454,-5.0,-5.0
1557326514781821906,-5.0,-5.0
1557326514881762219,5.0,5.0
1557326514981785999,5.0,5.0
1557326515081793667,5.0,5.0
1557326515181823510,5.0,5.0
1557326515281798800,5.0,5.0
1557326515381804869,5.0,5.0
1557326515481811898,5.0,5.0
1557326515581803826,5.0,5.0
1557326515681833424,5.0,5.0
1557326515781807881,5.0,5.0
1557326515881848182,5.0,5.0
1557326515981839441,5.0,5.0
1557326516081865538,5.0,5.0
1557326516182010650,5.0,5.0
1557326516281889416,5.0,5.0
1557326516382061879,5.0,5.0
1557326516482064656,5.0,5.0
1557326516581934423,5.0,5.0
1557326516681933475,5.0,5.0
1557326516782204248,5.0,5.0
1557326516882645122,5.0,5.0
1557326516981862652,5.0,5.0
1557326517081869847,5.0,5.0
1557326517181878153,5.0,5.0
1557326517282044957,5.0,5.0
1557326517381880925,5.0,5.0
1557326517481888169,5.0,5.0
1557326517581898402,5.0,5.0
1557326517681917246,5.0,5.0
1557326517781894106,5.0,5.0
1557326517881909989,5.0,5.0
1557326517981912727,5.0,5.0
1557326518081909000,5.0,5.0
1557326518181940832,5.0,5.0
1557326518281918612,5.0,5.0
1557326518381975346,5.0,5.0
1557326518481922426,5.0,5.0
1557326518581941085,5.0,5.0
1557326518682013635,5.0,5.0
1557326518781968912,5.0,5.0
1557326518881981513,5.0,5.0
1557326518982153466,5.0,5.0
1557326519082198066,5.0,5.0
1557326519182167841,5.0,5.0
1557326519282048059,5.0,5.0
1557326519382344007,5.0,5.0
1557326519482768438,5.0,5.0
1557326519581972493,5.0,5.0
1557326519681992451,5.0,5.0
1557326519781994639,5.0,5.0
1557326519882111680,-5.0,-5.0
1557326519981987850,-5.0,-5.0
1557326520082016233,-5.0,-5.0
1557326520182009842,-5.0,-5.0
1557326520282017591,-5.0,-5.0
1557326520382036977,-5.0,-5.0
1557326520482026296,-5.0,-5.0
1557326520582030871,-5.0,-5.0
1557326520682035502,-5.0,-5.0
1557326520782042900,-5.0,-5.0
1557326520882025388,-5.0,-5.0
1557326520982032164,-5.0,-5.0
1557326521082033916,-5.0,-5.0
1557326521182040820,-5.0,-5.0
1557326521282072859,-5.0,-5.0
1557326521382079430,-5.0,-5.0
