%time,field.left_wheels,field.right_wheels
1557276073501339904,0.625,0.625
1557276073601930771,0.75,0.75
1557276073701481103,0.875,0.875
1557276073801530176,1.0,1.0
1557276073901224460,1.125,1.125
1557276074001322886,1.25,1.25
1557276074101464348,1.375,1.375
1557276074201390187,1.5,1.5
1557276074301318024,1.625,1.625
1557276074401702621,1.75,1.75
1557276074501261971,1.875,1.875
1557276074601341012,2.0,2.0
1557276074701275515,2.125,2.125
1557276074801330552,2.25,2.25
1557276074901354264,2.375,2.375
1557276075001398884,2.5,2.5
1557276075101275602,2.625,2.625
1557276075201710365,2.75,2.75
